business_id,categories,city,full_address,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type,latenight,hipster
2voFtcyopB3jJHepouMWDQ,"[u'Burgers', u'Restaurants']",Phoenix,"34850 N. Valley Parkway\nPhoenix, AZ 85086",33.8005397,-112.1299404,In-N-Out Burger,[],True,25,4.0,AZ,business,False,False
BfDgmYTPfD1eEs21On4FXA,"[u'American (Traditional)', u'Restaurants']",Cave Creek,"6245 E Cave Creek Rd\nCave Creek, AZ 85331",33.829967,-111.932838,Silver Spur Saloon,[],False,12,3.0,AZ,business,False,False
cVejKU_SrdbvzIbQ4oPV0A,"[u'Mexican', u'Restaurants']",Phoenix,"3347 N 7th Ave\nPhoenix, AZ 85013",33.4874748,-112.0830342,Mi Patio Mexican Restaurant,[],True,232,4.0,AZ,business,False,False
NFoVdVCLmJ4InK4g6GYgKQ,"[u'Sandwiches', u'Restaurants']",Phoenix,"10645 N 35th Ave\nPhoenix, AZ 85029",33.5836898,-112.1339118,Captain Bill's Subs,[],True,45,4.0,AZ,business,False,False
Vbcd56jQ5tsrlsvTUHBz8Q,"[u'Mexican', u'Restaurants']",Mesa,"855 W University Dr\nSte 17\nMesa, AZ 85201",33.421361,-111.850105,La Merced,[],True,12,4.0,AZ,business,False,False
eODFYaXpC0M_39dzR5B2Nw,"[u'Fast Food', u'Chinese', u'Restaurants']",Chandler,"1020 E Pecos Rd\nChandler, AZ 85225",33.2928741692986,-111.823486611828,Panda Express,[],True,8,2.0,AZ,business,False,False
iV7D7fHKb-bF9fCL_bEMtA,"[u'American (New)', u'Restaurants']",Chandler,"4991 S Alma School Rd\nSte 101\nChandler, AZ 85248",33.235134,-111.857908,Cork Restaurant,[],True,138,4.0,AZ,business,False,False
wy_R4crNr1BH0CP87y9UHQ,"[u'Pakistani', u'Indian', u'Restaurants']",Chandler,"6245 W Chandler Blvd\nChandler, AZ 85226",33.3048389,-111.9490143,India Gate,[],False,55,3.5,AZ,business,False,False
U9hKUngQjWw9ZE6Znwergg,"[u'Breakfast & Brunch', u'Cafes', u'Restaurants']",Gilbert,"3244 Guadalupe Rd\nSte 110\nGilbert, AZ 85234",33.3666012806817,-111.721199154854,Henhouse Cafe,[],True,62,3.5,AZ,business,False,False
0AZiq_OMKs3I9lTmwd5PSg,"[u'Restaurants', u'Italian']",Phoenix,"3223 E Camelback Rd\nPhoenix, AZ 85018",33.5098716,-112.0114247,Tommy V's Osteria and Pizzeria,[],True,42,4.0,AZ,business,False,False
VsrvWdZL2993olnW3z8R3A,"[u'Burgers', u'Fast Food', u'Restaurants']",Phoenix,"425 E Bell Rd\nSte 130\nPhoenix, AZ 85022",33.640001,-112.0676314,Five Guys Burgers and Fries,[],True,103,3.5,AZ,business,False,False
gHbS3YAfJFQwwuTMSe4H_A,"[u'Japanese', u'Restaurants']",Mesa,"1130 W Grove Ave\nMesa, AZ 85210",33.3906933,-111.8552947,Yogi's Teriyaki and Grill,[],True,20,3.5,AZ,business,False,False
aLZoFhOmDtonrWJzUzh8TA,"[u'Korean', u'Thai', u'Chinese', u'Restaurants']",Scottsdale,"6941 N Hayden Rd\nSte B2\nScottsdale, AZ 85250",33.5370215832524,-111.906794671058,China Lite,[],True,29,3.5,AZ,business,False,False
yC6OzkWd3bzHfcMZm7WpWQ,"[u'Bars', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']",Phoenix,"606 N 4th Ave\nPhoenix, AZ 85003",33.455069,-112.0791767,The Vig Fillmore,[],True,59,4.0,AZ,business,False,False
EeqCebn8ulIywYIvtnH0Lw,"[u'Food', u'Coffee & Tea', u'Cafes', u'Restaurants']",Youngtown,"11127 W Arizona Ave\nYoungtown, AZ 85363",33.5926896,-112.3000042,Kindred Spirits,[],False,5,5.0,AZ,business,False,False
QCxXYA13PtkD3wec47_r8Q,"[u'Bars', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']",Scottsdale,"15037 N Scottsdale Rd\nScottsdale, AZ 85254",33.6228432,-111.9253506,Primebar,[],False,88,3.5,AZ,business,False,False
6cYe4SUhWhSdOb6UMA4-_A,[u'Restaurants'],Phoenix,"4250 W Anthem Way\nPhoenix, AZ 85086",33.8738718,-112.1502292,Pig-n-Whistle,[],True,6,2.5,AZ,business,False,False
RmA5zN-Bs89lsTuY6v8W3Q,"[u'Bars', u'Sushi Bars', u'Nightlife', u'Restaurants']",Scottsdale,"4252 N Drinkwater Blvd\nSte B\nScottsdale, AZ 85251",33.4973896,-111.9223075,Pearl Sushi Lounge & Bomber Bar,[],True,152,3.5,AZ,business,False,False
xIoJkKFGx45iKtqXK5cDNg,"[u'Fast Food', u'Restaurants']",Goodyear,"520 N Estrella Pkwy\nGoodyear, AZ 85338",33.452529,-112.393151,Jack in the Box,[],True,3,2.5,AZ,business,False,False
uECIvsUWlDWSiJ9jAfH_kQ,"[u'American (Traditional)', u'Steakhouses', u'Barbeque', u'Restaurants']",Phoenix,"10051 N. Metro Parkway East\nPhoenix, AZ 85051",33.578692,-112.1182099,Texas Roadhouse,[],True,50,3.5,AZ,business,False,False
u-07ewA9QDWiO_EvD0BAfw,"[u'Food', u'Desserts', u'American (Traditional)', u'Restaurants']",Gilbert,"3303 E Queen Creek Rd\nSte 101\nGilbert, AZ 85297",33.2626778810041,-111.718900981125,Dairy Queen,[],True,6,3.5,AZ,business,False,False
ld9OqTALe6LRnHyFFThMZg,"[u'American (New)', u'Restaurants']",Scottsdale,"10989 E Dynamite Blvd\nSte 103\nScottsdale, AZ 85262",33.750575,-111.860187,The Painted Horse Restaurant,[],False,18,4.5,AZ,business,False,True
ziaSXim-Om_a62V7X0GSpQ,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']",Phoenix,"3820 E Ray Rd\nPhoenix, AZ 85048",33.317532,-112.00313,A-Town Grill & Eatery,[],False,10,2.0,AZ,business,False,False
Rr233WRnykn1j-qU9KOzCg,"[u'American (Traditional)', u'Fast Food', u'Chicken Wings', u'Restaurants']",Tempe,"960 E University Drive\nTempe, AZ 85281",33.4224052429199,-111.924499511719,Raising Cane's,[],True,54,4.0,AZ,business,True,False
Dm5K0Zvw8mqrps-jFjgIaw,"[u'Caterers', u'American (New)', u'Event Planning & Services', u'Restaurants']",Phoenix,"1625 N Central Ave\nPhoenix, AZ 85004",33.466978,-112.072569,Palette,[],True,18,4.0,AZ,business,False,False
PX3e3qtBx_5VC3vqq47jpQ,"[u'Korean', u'Restaurants']",Mesa,"1116 S Dobson Rd\nMesa, AZ 85202",33.3948018,-111.8751042,Hodori Restaurant,[],True,141,4.0,AZ,business,False,False
6SbjjsCkyYS78fvBXK2xGQ,"[u'Fast Food', u'Sandwiches', u'Restaurants']",Phoenix,"17 E Dunlap Ave\nPhoenix, AZ 85073",33.5675286,-112.0731019,Quiznos,[],False,3,1.5,AZ,business,False,False
qSLdUiI2edATC3KBT2zf4Q,"[u'Thai', u'Sushi Bars', u'Japanese', u'Restaurants']",Scottsdale,"15681 N Hayden Rd\nScottsdale, AZ 85260",33.6272238,-111.8956455,Narai Thai + Sushi,[],True,88,4.0,AZ,business,False,False
r19KuIwskDffO2ZYRGD-WA,"[u'American (Traditional)', u'Restaurants']",Sun City,"13039 N 103rd  Ave\nSun City, AZ 85351",33.603587,-112.280938,JiMichael's Restaurant,[],True,6,3.0,AZ,business,False,False
8pc0HwU85IxFynFFdM7vrQ,"[u'Sandwiches', u'Restaurants']",Phoenix,"1301 W Jefferson St\nPhoenix, AZ 85007",33.4468609,-112.0894972,Old Station Sub Shop,[],True,17,4.0,AZ,business,False,False
ntJAKLAq0cXzzdFgPoo0Iw,"[u'Bars', u'Dive Bars', u'Burgers', u'Nightlife', u'Chicken Wings', u'Restaurants']",Phoenix,"4812 N 16th St\nPhoenix, AZ 85016",33.5078595,-112.0475385,Harvey's Wineburger,[],True,73,4.0,AZ,business,True,False
Dcs_jLOlNXd96LarVInFgg,"[u'Mexican', u'Restaurants']",Phoenix,"3433 W Camelback Rd\nPhoenix, AZ 85019",33.50915,-112.133843,Federico's Mexican Food,[],True,10,3.5,AZ,business,True,False
XbVqzUHS3c9FhG4lI13c3Q,"[u'Vietnamese', u'Chinese', u'Restaurants']",Phoenix,"3424 N 19th Ave\nPhoenix, AZ 85015",33.488489,-112.100389,Maxim Restaurant,[],True,112,4.0,AZ,business,False,False
LmVcYycG_VI3S6RNgqiriw,"[u'Seafood', u'Restaurants', u'Italian']",Glendale,"5646 W Bell Rd\nGlendale, AZ 85308",33.6390207,-112.1809886,Carrabba's Italian Grill,[],True,54,3.5,AZ,business,False,False
btlVeAeHKq287Ux6SrUwdw,"[u'Vegetarian', u'Buffets', u'Salad', u'Restaurants']",Peoria,"7565 West Bell Road\nPeoria, AZ 85382",33.637715,-112.22205,Sweet Tomatoes,[],True,46,3.5,AZ,business,False,False
Fd0mINs0v_cma-ORPDBQSQ,"[u'Burgers', u'Fast Food', u'Restaurants']",Pheonix,"Desert Ridge Marketplace\n21001 N Tatum Blvd, Bldg 34-1140\nPheonix, AZ 85050",33.678615,-111.9746066,Fatburger,[],False,12,3.0,AZ,business,False,False
qbEJeRvytnBo5BGG1R5kGg,"[u'Nightlife', u'Breakfast & Brunch', u'American (New)', u'Bars', u'Restaurants']",Phoenix,"1928 E Highland Ave\nSte F-107\nPhoenix, AZ 85016",33.5057744492943,-112.040011882782,Daily Dose Midtown,[],True,99,3.5,AZ,business,False,False
dQQ4wVKoGZGpqo_SAxz_NQ,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Pizza', u'Restaurants']",Wickenburg,"512 E Wickenburg Way\nWickenburg, AZ 85390",33.9718929,-112.7222862,Tastee Freez & Sundance Pizza,[],True,8,4.0,AZ,business,False,False
ANeui7NJRkGtrOshX0610w,[u'Restaurants'],Phoenix,"4415 E Paradise Village Pkwy S\nPhoenix, AZ 85032",33.595949,-111.98572,Tatum's Restaurant,[],True,5,3.0,AZ,business,False,False
E8uHpUKu1eRx4V5gug1TpA,"[u'Pizza', u'Restaurants']",Goodyear,"15570 W Van Buren St\nGoodyear, AZ 85338",33.450463,-112.394035,Papa Murphy's,[],True,10,4.0,AZ,business,False,False
vprE2C9JU3nL2g-HV7YF_g,"[u'Food', u'Donuts', u'Breakfast & Brunch', u'Coffee & Tea', u'Restaurants']",Paradise Valley,"12629 N Paradise Village Pkwy W\nParadise Valley, AZ 85032",33.602086,-111.988061,Krispy Kreme Doughnuts,[],False,3,4.5,AZ,business,False,False
B4xI73kEOfBPeoo4LTVC9w,"[u'Mexican', u'Restaurants']",Tempe,"19 E Broadway\nTempe, AZ 85282",33.407415,-111.9393003,El Penasco Mexican Kitchen,[],False,20,3.0,AZ,business,False,False
fd0iSXEhwz-foQdS8SCKYA,"[u'Breakfast & Brunch', u'Restaurants']",Goodyear,"1220 N Dysart Road\nGoodyear, AZ 85338",33.4598034,-112.3415576,Mimis Cafe,[],True,48,3.0,AZ,business,False,False
8obRHXXQgpchvNxqNJj8fQ,"[u'Bakeries', u'Food', u'Japanese', u'Restaurants']",Phoenix,"Buckeye Commerce Center\n1024 E Buckeye Rd\nPhoenix, AZ 85034",33.439648,-112.026154,Samurai Sam's,[],True,3,3.5,AZ,business,False,False
kIQ646tVxDv0Tyv2Tuz_kA,"[u'Caribbean', u'Restaurants']",Avondale,"10575 W Indian School Rd\nSte 107\nAvondale, AZ 85392",33.492985,-112.286067,Starlight Cuisine,[],False,18,4.5,AZ,business,False,False
4w9z3ucUFVc0-zmjX3OuOg,"[u'Cheesesteaks', u'Sandwiches', u'Salad', u'Restaurants']",Scottsdale,"4017 N Scottsdale Rd\nScottsdale, AZ 85251",33.4942993,-111.9259041,Capriottis Sandwich Shop,[],True,39,3.5,AZ,business,False,False
-I3Cu9rLQXtL5us5wdy8tA,"[u'Delis', u'American (Traditional)', u'Barbeque', u'Restaurants']",Gold Canyon,"6030 S Kings Ranch Rd\nGold Canyon, AZ 85118",33.360621,-111.442431,Open Range Deli and BBQ,[],False,3,2.5,AZ,business,False,False
42xKe5YcCIKmGiqW0i4aGw,"[u'Sushi Bars', u'Japanese', u'Restaurants']",Mesa,"1919 S Gilbert Rd\nMesa, AZ 85204",33.380086,-111.787866,Ah-So Japanese Restaurant,[],True,37,3.0,AZ,business,False,False
LXBsdqhwSB0ebzBkZO4AXw,"[u'Cafes', u'Restaurants']",Tempe,"2000 W Westcourt Way\nTempe, AZ 85282",33.4035371,-111.9709396,Market Cafe,[],True,7,3.5,AZ,business,False,False
p4q6LcHoC-W8XoKfXNoJeQ,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Fast Food', u'Restaurants']",Phoenix,"2734 W Camelback Road\nPhoenix, AZ 85017",33.5097089,-112.118531,Dairy Queen,[],True,5,4.0,AZ,business,False,False
MQNJNjLLDfsIrqxG-DBMqQ,"[u'Diners', u'Restaurants']",Phoenix,"3502 W Greenway Rd\nPhoenix, AZ 85053",33.625972,-112.134316,Crazy Otto's Diner,[],True,56,3.5,AZ,business,False,False
jsblnIZnHUQGufwVb_yX6g,"[u'Pizza', u'Restaurants']",Tempe,"2000 E Rio Salado Pkwy\nSte 1253\nTempe, AZ 85281",33.433044,-111.90432,California Pizza Kitchen,[],True,73,3.0,AZ,business,False,False
Cq_0pF5g0AYCpC4JyqHEFQ,"[u'Fast Food', u'Sandwiches', u'Restaurants']",Phoenix,"635 E Indian School Rd\nPhoenix, AZ 85012",33.494413,-112.065401,Quiznos,[],False,4,3.5,AZ,business,False,False
5AJdS8LYpCgzfOwGaEqZkA,"[u'Food', u'Juice Bars & Smoothies', u'Cafes', u'Sandwiches', u'Restaurants']",Scottsdale,"14362 N Frank Lloyd Wright Blvd\nSte B104\nScottsdale, AZ 85260",33.6166381554095,-111.872809768243,Cafe North,[],True,13,4.5,AZ,business,False,False
INMlF39JiK9buYVNUR6O7g,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Lounges', u'Restaurants']",Phoenix,"3217 E Shea Blvd\nPhoenix, AZ 85028",33.58193,-112.011752,The Playa II Bar and Grill,[],True,5,3.0,AZ,business,False,False
w43fQnuFAJVX9AsS06vwXA,"[u'Bakeries', u'Food', u'American (Traditional)', u'Restaurants']",Glendale,"5959 W Thunderbird Rd\nGlendale, AZ 85306",33.610444,-112.186983,Village Inn Restaurants,[],True,12,3.5,AZ,business,False,False
yQONzVpX-DEpGSuKMIov6A,"[u'Chinese', u'Restaurants']",Phoenix,"Cofco Chinese Cultural Center\n668 N 44th St, Ste 108\nPhoenix, AZ 85008",33.455418,-111.987786,Szechwan Palace,[],True,110,3.5,AZ,business,False,False
amHIo_dgGfYk8tr8OhhJvg,"[u'Sandwiches', u'Restaurants']",Scottsdale,"15688 N Pima Rd\nSte C1\nScottsdale, AZ 85260",33.6281017,-111.8912231,Togo's Eatery,[],False,5,3.0,AZ,business,False,False
l9lhGTM2jWHlcddeWkiN5g,"[u'Steakhouses', u'Restaurants']",Surprise,"14225 W Grand Ave\nSurprise, AZ 85374",33.6526409,-112.3684962,Outback Steakhouse,[],True,21,3.0,AZ,business,False,False
o1W6gwCqnJqvdCenLWz5GA,"[u'Soup', u'Mexican', u'Restaurants']",Phoenix,"3313 N 7th St\nPhoenix, AZ 85014",33.4871849,-112.064702,Gadzooks Enchiladas & Soup,[],True,149,4.0,AZ,business,False,False
pAu8UuWTLTLai61TW8-tZw,"[u'Gluten-Free', u'Asian Fusion', u'Chinese', u'Restaurants']",Surprise,"14155 W Bell Rd.\nSuite 113\nSurprise, AZ 85374",33.6385585,-112.3643087,Pei Wei - Asian Inspired. Freshly Made.,[],True,34,3.5,AZ,business,False,False
4IAzFJ159GEaIGX1-y6Bmw,"[u'Burgers', u'Fast Food', u'Restaurants']",Scottsdale,"9251 E Shea Blvd\nScottsdale, AZ 85258",33.5823374,-111.8817943,McDonald's,[],True,3,2.5,AZ,business,False,False
NxyPHhZRSwPFYr1HZCLG0w,"[u'Food', u'Coffee & Tea', u'Sandwiches', u'Salad', u'Restaurants']",Phoenix,"2222 N 16th St\nPhoenix, AZ 85006",33.471959,-112.0478514,Mud Dauber Coffee,[],True,9,4.5,AZ,business,False,False
6yFh7A_COCyTenhPjT9iZA,"[u'Sandwiches', u'Restaurants']",Gila Bend,"2891 S Butterfield Trl\nGila Bend, AZ 85337",32.930543,-112.673852,Subway,[],True,3,3.0,AZ,business,False,False
t0bHagCz2UQB_qfxeAscFw,"[u'Food', u'Sandwiches', u'Coffee & Tea', u'Breakfast & Brunch', u'Restaurants']",Scottsdale,"Grayhawk Golf Club\n8620 E Thompson Peak Pkwy\nScottsdale, AZ 85255",33.6779251098633,-111.897117614746,Mojo Morning Joint,[],True,13,4.5,AZ,business,False,False
JxgoluY8hnC34cys_f80xA,"[u'American (Traditional)', u'Restaurants']",Phoenix,"2501 E Camelback Rd\nSte 30\nPhoenix, AZ 85016",33.5093706,-112.0273984,Deemos American Grill,[],False,20,2.0,AZ,business,False,False
sa-CgzlC0m5xrspvBbz6xA,"[u'Asian Fusion', u'Mongolian', u'Restaurants']",Chandler,"2990 E Germann Rd\nSte 5\nChandler, AZ 85249",33.279597284612095,-111.79116725921601,YC'S Mongolian Grill,[],True,26,4.0,AZ,business,False,False
WkuYEGPXwTqTGCqWtJU5tQ,"[u'Food', u'Sandwiches', u'Bagels', u'Breakfast & Brunch', u'Restaurants']",Phoenix,"2375 E Camelback Rd\nPhoenix, AZ 85016",33.5086148,-112.0307744,Brueggers Bagels,[],True,20,2.5,AZ,business,False,False
FAscpCmXipLZ-tSQV6JSJQ,"[u'Food', u'Fast Food', u'Street Vendors', u'Restaurants']",Mesa,"Mesa, AZ 85212",33.3312297,-111.642224,Goodness Gracious Great Balls and Sliders,[],True,7,4.5,AZ,business,False,False
cc9KFNrcY9gA7t9D1a3FpA,"[u'Sandwiches', u'Restaurants']",Chandler,"6050 W Chandler Blvd\nUnit 4\nChandler, AZ 85226",33.3058373,-111.9462863,Sandella's Flatbread Cafe,[],True,52,4.5,AZ,business,False,False
8lKiCgPn_eonn5CNsffabw,"[u'Pizza', u'Restaurants']",Scottsdale,"15147 N Scottsdale Rd\nSte 135\nScottsdale, AZ 85254",33.6238997,-111.9249321,Grimaldi's Pizzeria,[],True,98,3.5,AZ,business,False,False
fTpIo2E9_KT9HFETFJ4YGQ,"[u'Sandwiches', u'Restaurants']",Phoenix,"668 N 44th St\nPhoenix, AZ 85008",33.4560509,-111.9875924,Quiznos,[],False,3,2.5,AZ,business,False,False
GYPHQGaB4Oeq9veH-p2nKA,"[u'American (New)', u'Restaurants']",Phoenix,"1301 E Northern\nPhoenix, AZ 85020",33.5529662,-112.054162,Thirteen North,[],True,77,4.0,AZ,business,False,False
LfKPiwth-lGmCKTxlDoV9g,"[u'Restaurants', u'Pizza', u'Italian']",Scottsdale,"15024 N Scottsdale Rd\nSte 160\nScottsdale, AZ 85254",33.6247686,-111.9257408,North Italia,[],True,217,4.0,AZ,business,False,False
cpjNtM6Hzs3YjTBFEFcL-Q,"[u'Bars', u'Nightlife', u'Hotels & Travel', u'Event Planning & Services', u'Hotels', u'Restaurants']",Scottsdale,"7353 E Indian School Rd\nScottsdale, AZ 85251",33.49447,-111.924226,Scottsdale Mondrian,[],False,41,2.5,AZ,business,False,False
ryhbFDHPX9r1Tjw10wy9Zg,"[u'Tapas/Small Plates', u'Restaurants']",Tempe,"100 S Mill Ave\nTempe, AZ 85281",33.429167,-111.940416,Tempe's Front Porch,[],True,29,3.5,AZ,business,False,False
STrl6J58mZYOlLLJ8Z-DbQ,"[u'Pizza', u'Restaurants']",Scottsdale,"10101 E Bell Rd\nScottsdale, AZ 85255",33.639419,-111.864038,Amore Pizza & Wings,[],True,16,3.0,AZ,business,False,False
3oJvShXv3HYTwl7rlcLFJg,"[u'Seafood', u'Restaurants']",Surprise,"13709 W Bell Rd\nSurprise, AZ 85374",33.6385654,-112.3516846,Red Lobster,[],True,24,3.0,AZ,business,False,False
4qOPELunTvPQsmmnLDr4Jw,"[u'Pizza', u'Restaurants']",Scottsdale,"10100 Scottsdale Rd.\nScottsdale, AZ 85253",33.5780268,-111.9269378,California Pizza Kitchen,[],True,28,3.5,AZ,business,False,False
guD6--j7BIeqcFW_IUFbgw,"[u'Mexican', u'Restaurants']",Scottsdale,"7001 E 1st Ave\nScottsdale, AZ 85251",33.493726,-111.930207,America's Taco Shop,[],True,45,4.0,AZ,business,False,False
0K634ehk41ZRc4kj3NTAEQ,"[u'Food', u'Breakfast & Brunch', u'Bagels', u'Delis', u'Restaurants']",Tempe,"1160 E University Dr\nTempe, AZ 85281",33.4224126,-111.9199032,Chompie's Deli,[],True,286,3.5,AZ,business,False,False
aV4g1yMKv75FZGWs4a_2Bw,"[u'Italian', u'American (New)', u'Restaurants']",Glendale,"6718 W Deer Valley Rd\nGlendale, AZ 85310",33.682848,-112.203559,Portofino Beach Bar & Grill,[],False,4,3.0,AZ,business,False,False
41V_WrLzJErAkjAHbFrqsQ,"[u'Buffets', u'Restaurants']",Phoenix,"7822 N 12th St\nSte 2\nPhoenix, AZ 85020",33.5511368,-112.0565797,Happy Buffet,[],False,7,3.5,AZ,business,False,False
I9klG3s-47t3zVLGoMkYOA,"[u'Mexican', u'Restaurants']",Phoenix,"3504 W Northern Ave\nPhoenix, AZ 85051",33.5534899,-112.135222,Filiberto's,[],True,5,4.5,AZ,business,False,False
7u55OIKwMmnWGnobEEUNvg,"[u'Greek', u'Mediterranean', u'Restaurants']",Tempe,"505 S Mill Ave\nTempe, AZ 85281",33.4252092,-111.9398439,La Pita Bar & Grill,[],True,3,1.5,AZ,business,False,False
kotT1_DD7zsQXJndPtAl3Q,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']",Gilbert,"1520 W Warner Rd\nGilbert, AZ 85233",33.3364486,-111.8236542,1st Round Draft,[],False,6,3.0,AZ,business,False,False
yZbPvIa_7nt7ekxi31SkUA,"[u'American (Traditional)', u'Mexican', u'Event Planning & Services', u'Hotels & Travel', u'Hotels', u'Restaurants']",Scottsdale,"4000 N Drinkwater Blvd\nScottsdale, AZ 85251",33.4940319,-111.921845,The Saguaro,[],True,102,4.0,AZ,business,False,False
_hTnLGWujfiZhIaCwWH8Ng,"[u'Chinese', u'Restaurants']",Glendale,"6615 W Happy Valley Road\nGlendale, AZ 85310",33.7121163,-112.2020703,Bamboo Cafe,[],True,32,4.0,AZ,business,False,False
mggmWBv-RHAL6iCdwRGP5Q,"[u'American (New)', u'Restaurants']",Scottsdale,"7615 E Pinnacle Peak Rd\nScottsdale, AZ 85255",33.697603,-111.915851,Soul Cafe,[],True,59,4.0,AZ,business,False,False
WRjMDL79KQ0ZG5yCdfJiYA,"[u'American (Traditional)', u'Chicken Wings', u'Restaurants']",Phoenix,"2700 West North Lane\nPhoenix, AZ 85051",33.5803476769436,-112.118364572525,Buffalo Wild Wings,[],True,37,2.5,AZ,business,False,False
F8q_9PUl-Lwjj9xIRPArcg,"[u'Burgers', u'Hot Dogs', u'Sandwiches', u'Restaurants']",Phoenix,"12038 N 35th Ave\nPhoenix, AZ 85029",33.595874,-112.134448,Rocket Burger & Subs,[],True,236,4.5,AZ,business,False,False
FUKRPXgUx9Gm8xo4c9VosQ,"[u'Food', u'Food Delivery Services', u'Delis', u'Sandwiches', u'Restaurants']",Tempe,"780 W Elliot Rd\nTempe, AZ 85284",33.349603,-111.9498307,Jimmy John's,[],True,39,3.5,AZ,business,False,False
naqJ8iKmZ1m9YWOyvgODZQ,"[u'Gluten-Free', u'Asian Fusion', u'Chinese', u'Restaurants']",Chandler,"1085 W Queen Creek Rd\nSuite 1\nChandler, AZ 85248",33.2611314,-111.8604649,Pei Wei - Asian Inspired. Freshly Made.,[],True,36,3.5,AZ,business,False,False
6cjlpYce-eaE7FILaaEFXg,"[u'American (Traditional)', u'Chicken Wings', u'Restaurants']",Chandler,"2885 S Alma School Rd\nChandler, AZ 85248",33.264165,-111.858048,Native New Yorker,[],True,9,2.5,AZ,business,False,False
2JZv-P1lDKOPKvefQlYDEQ,"[u'Bars', u'American (New)', u'American (Traditional)', u'Nightlife', u'Restaurants']",Scottsdale,"The Shops At Gainey Village\n8787 N Scottsdale Rd\nScottsdale, AZ 85258",33.566228561451105,-111.924898776627,Village Tavern,[],True,98,3.5,AZ,business,False,False
k83LpHfy9j05POm4rxBVSA,"[u'Chinese', u'Restaurants']",Chandler,"3021 N  Alma School Rd\nChandler, AZ 85224",33.35096,-111.858667,China Way Restaurant,[],True,26,4.0,AZ,business,False,False
yKC98yTn7_feZ8LOx5jAvA,"[u'Chinese', u'Restaurants']",Tempe,"1714 E Guadalupe Road\nTempe, AZ 85283",33.364291,-111.9124,Panda Express,[],True,6,2.5,AZ,business,False,False
oXUceqbZEAKclrIXE-erYw,"[u'Burgers', u'Delis', u'Pizza', u'Restaurants']",Phoenix,"3110 N Central Ave\nSte 175\nPhoenix, AZ 85012",33.4834856536553,-112.07554557280001,Park Central Deli,[],True,39,3.0,AZ,business,False,False
h26RO7jLyJ6YPHegwpQUPQ,"[u'Mexican', u'Restaurants']",Glendale,"6012 W Bell Rd\nGlendale, AZ 85308",33.6390283,-112.18908,Macayo's Mexican Kitchen,[],True,54,3.0,AZ,business,False,False
wxQamxLLHo_2d5Kgs70kOw,"[u'Mexican', u'Restaurants']",Peoria,"6730 W Cactus Rd\nPeoria, AZ 85381",33.596624,-112.203257,3 Chiles Mexican Food,[],True,3,2.5,AZ,business,False,False
QXkaBhCNyT95_smOYqnl8A,"[u'Sandwiches', u'Restaurants']",Chandler,"2055 W Frye Rd\nSte 1\nChandler, AZ 85224",33.2985655,-111.8775871,Quiznos,[],True,5,4.0,AZ,business,False,False
supigcPNO9IKo6olaTNV-g,"[u'American (Traditional)', u'American (New)', u'Restaurants']",Phoenix,"455 N 3rd St\nSte 1130\nPhoenix, AZ 85004",33.452718,-112.069182,1130 The Restaurant,[],True,103,3.0,AZ,business,False,False
2MM1zXQotfBkW4YRMPY-ZA,"[u'Mexican', u'Restaurants']",Phoenix,"2815 W Carefree Hwy\nSte 101\nPhoenix, AZ 85073",33.4499,-112.0739,Ketzal Mexican Grill,[],False,15,2.5,AZ,business,False,False
my9uotsFBYJl9L66iS5EuQ,"[u'Asian Fusion', u'Restaurants']",Tempe,"699 S Mill Ave\nTempe, AZ 85281",33.4235796,-111.9392896,The Bamboo Club,[],False,18,3.0,AZ,business,False,False
3_-UavvGHSl3yzyX3KGg0Q,"[u'Burgers', u'Fast Food', u'Restaurants']",Tempe,"6402 S Rural Rd\nTempe, AZ 85283",33.3631806,-111.9291133,Burger King,[],True,4,2.5,AZ,business,False,False
X5ym_bvxZYMpe2ovDKWV7w,"[u'Restaurants', u'Italian']",Peoria,"7557 W Greenway Rd.\nPeoria, AZ 85381",33.6246885,-112.2208068,Meatballz,[],False,17,4.0,AZ,business,False,False
umdxfhSlk67yGEi8-S-bEg,"[u'Burgers', u'American (Traditional)', u'Restaurants']",Scottsdale,"20831 N Scottsdale Rd\nSte 117\nScottsdale, AZ 85255",33.6765685033475,-111.924676895142,Cold Beers & Cheeseburgers,[],True,124,3.0,AZ,business,False,False
EpMJN657-oA9rINT4i9LcQ,"[u'Greek', u'Restaurants']",Phoenix,"21001 N Tatum Blvd\nSte 36-1170\nPhoenix, AZ 85073",33.4499,-112.0739,Pita Paradise,[],False,9,3.5,AZ,business,False,False
Sq4yrNrCIWqgDgaymKpmOA,"[u'Food', u'Sandwiches', u'Juice Bars & Smoothies', u'Restaurants', u'Cafes']",Casa Grande,"820 W Cottonwood Ln\nSte 8\nCasa Grande, AZ 85122",32.894771,-111.766433,Curbside Coffee,[],True,6,4.5,AZ,business,False,False
